event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),product_name,category,city,campaign_name,start_date,end_date,revenue_before,revenue_after,quantity_change,revenue_change
5a6ad7,STBLR-9,CAMP_DIW_01,P14,1020,BOGOF,45,153,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru,Diwali,12-11-2023,18-11-2023,45900,156060,108,110160
b0cc1e,STBLR-9,CAMP_SAN_01,P02,860,33% OFF,610,847,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,524600,728420,237,203820
21b73e,STTRV-0,CAMP_DIW_01,P05,55,25% OFF,61,59,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Trivandrum,Diwali,12-11-2023,18-11-2023,3355,3245,-2,-110
c3c9e3,STVSK-1,CAMP_DIW_01,P15,3000,500 Cashback,301,869,Atliq_Home_Essential_8_Product_Combo,Combo1,Visakhapatnam,Diwali,12-11-2023,18-11-2023,903000,2607000,568,1704000
b76f57,STBLR-8,CAMP_DIW_01,P13,350,BOGOF,66,220,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Bengaluru,Diwali,12-11-2023,18-11-2023,23100,77000,154,53900
95792f,STMDU-2,CAMP_SAN_01,P15,3000,500 Cashback,106,243,Atliq_Home_Essential_8_Product_Combo,Combo1,Madurai,Sankranti,10-01-2024,16-01-2024,318000,729000,137,411000
53b2fd,STHYD-6,CAMP_DIW_01,P01,172,33% OFF,320,467,Atliq_Masoor_Dal (1KG),Grocery & Staples,Hyderabad,Diwali,12-11-2023,18-11-2023,55040,80324,147,25284
6a54d2,STCHE-5,CAMP_SAN_01,P01,172,33% OFF,303,360,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai,Sankranti,10-01-2024,16-01-2024,52116,61920,57,9804
cb7ddd,STVJD-1,CAMP_DIW_01,P09,110,50% OFF,49,65,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Vijayawada,Diwali,12-11-2023,18-11-2023,5390,7150,16,1760
f57184,STHYD-5,CAMP_SAN_01,P05,55,25% OFF,21,18,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,1155,990,-3,-165
4f76ac,STMYS-3,CAMP_DIW_01,P04,290,25% OFF,383,344,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Mysuru,Diwali,12-11-2023,18-11-2023,111070,99760,-39,-11310
3b086a,STBLR-4,CAMP_SAN_01,P06,415,25% OFF,36,29,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,14940,12035,-7,-2905
0cc836,STVSK-0,CAMP_SAN_01,P05,55,25% OFF,18,14,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,990,770,-4,-220
aacd2a,STMYS-3,CAMP_SAN_01,P10,50,25% OFF,25,21,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Mysuru,Sankranti,10-01-2024,16-01-2024,1250,1050,-4,-200
3968a6,STMYS-3,CAMP_SAN_01,P05,55,25% OFF,19,16,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mysuru,Sankranti,10-01-2024,16-01-2024,1045,880,-3,-165
fc2170,STCBE-3,CAMP_SAN_01,P08,1190,BOGOF,40,158,Atliq_Double_Bedsheet_set,Home Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,47600,188020,118,140420
368ca0,STBLR-4,CAMP_SAN_01,P04,370,BOGOF,432,1736,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,159840,642320,1304,482480
729701,STVSK-2,CAMP_SAN_01,P06,415,25% OFF,22,18,Atliq_Fusion_Container_Set_of_3,Home Care,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,9130,7470,-4,-1660
6d863b,STCBE-1,CAMP_SAN_01,P07,300,BOGOF,40,155,Atliq_Curtains,Home Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,12000,46500,115,34500
1d651c,STCHE-5,CAMP_SAN_01,P15,3000,500 Cashback,121,273,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai,Sankranti,10-01-2024,16-01-2024,363000,819000,152,456000
a7aa70,STMDU-2,CAMP_SAN_01,P11,190,50% OFF,25,28,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Madurai,Sankranti,10-01-2024,16-01-2024,4750,5320,3,570
06c981,STHYD-2,CAMP_DIW_01,P14,1020,BOGOF,42,139,Atliq_waterproof_Immersion_Rod,Home Appliances,Hyderabad,Diwali,12-11-2023,18-11-2023,42840,141780,97,98940
626cb9,STMLR-0,CAMP_DIW_01,P09,110,50% OFF,36,48,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Mangalore,Diwali,12-11-2023,18-11-2023,3960,5280,12,1320
6c1493,STVJD-1,CAMP_SAN_01,P15,3000,500 Cashback,66,144,Atliq_Home_Essential_8_Product_Combo,Combo1,Vijayawada,Sankranti,10-01-2024,16-01-2024,198000,432000,78,234000
c22ead,STBLR-6,CAMP_SAN_01,P11,190,50% OFF,43,66,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,8170,12540,23,4370
a35a4f,STCHE-6,CAMP_DIW_01,P10,65,50% OFF,122,153,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai,Diwali,12-11-2023,18-11-2023,7930,9945,31,2015
4f7c26,STCBE-4,CAMP_DIW_01,P15,3000,500 Cashback,316,818,Atliq_Home_Essential_8_Product_Combo,Combo1,Coimbatore,Diwali,12-11-2023,18-11-2023,948000,2454000,502,1506000
c4dae9,STHYD-0,CAMP_DIW_01,P08,1190,BOGOF,52,180,Atliq_Double_Bedsheet_set,Home Care,Hyderabad,Diwali,12-11-2023,18-11-2023,61880,214200,128,152320
f199be,STBLR-6,CAMP_DIW_01,P06,415,25% OFF,87,78,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru,Diwali,12-11-2023,18-11-2023,36105,32370,-9,-3735
c1debe,STCHE-3,CAMP_DIW_01,P15,3000,500 Cashback,381,1303,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai,Diwali,12-11-2023,18-11-2023,1143000,3909000,922,2766000
d61f6f,STHYD-3,CAMP_SAN_01,P03,200,BOGOF,331,903,Atliq_Suflower_Oil (1L),Grocery & Staples,Hyderabad,Sankranti,10-01-2024,16-01-2024,66200,180600,572,114400
459bc3,STBLR-8,CAMP_SAN_01,P13,350,BOGOF,97,378,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Bengaluru,Sankranti,10-01-2024,16-01-2024,33950,132300,281,98350
ed90b8,STVSK-4,CAMP_SAN_01,P05,55,25% OFF,18,13,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,990,715,-5,-275
8fecef,STCHE-1,CAMP_DIW_01,P07,300,BOGOF,75,217,Atliq_Curtains,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,22500,65100,142,42600
dc2bb1,STMYS-3,CAMP_SAN_01,P02,860,33% OFF,400,476,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Mysuru,Sankranti,10-01-2024,16-01-2024,344000,409360,76,65360
13a676,STCBE-4,CAMP_DIW_01,P01,172,33% OFF,203,296,Atliq_Masoor_Dal (1KG),Grocery & Staples,Coimbatore,Diwali,12-11-2023,18-11-2023,34916,50912,93,15996
42fb76,STHYD-5,CAMP_DIW_01,P10,65,50% OFF,112,151,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,7280,9815,39,2535
f741af,STHYD-2,CAMP_SAN_01,P01,172,33% OFF,333,456,Atliq_Masoor_Dal (1KG),Grocery & Staples,Hyderabad,Sankranti,10-01-2024,16-01-2024,57276,78432,123,21156
5c6465,STHYD-5,CAMP_SAN_01,P08,1190,BOGOF,36,139,Atliq_Double_Bedsheet_set,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,42840,165410,103,122570
2ba228,STCHE-5,CAMP_DIW_01,P02,860,33% OFF,316,388,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,271760,333680,72,61920
21ac82,STHYD-2,CAMP_SAN_01,P06,415,25% OFF,46,34,Atliq_Fusion_Container_Set_of_3,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,19090,14110,-12,-4980
8e97d1,STBLR-7,CAMP_SAN_01,P09,90,25% OFF,72,58,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,6480,5220,-14,-1260
335090,STMYS-0,CAMP_DIW_01,P15,3000,500 Cashback,262,673,Atliq_Home_Essential_8_Product_Combo,Combo1,Mysuru,Diwali,12-11-2023,18-11-2023,786000,2019000,411,1233000
fc8d10,STMLR-0,CAMP_SAN_01,P08,1190,BOGOF,27,70,Atliq_Double_Bedsheet_set,Home Care,Mangalore,Sankranti,10-01-2024,16-01-2024,32130,83300,43,51170
9a425b,STCBE-0,CAMP_DIW_01,P03,156,25% OFF,276,267,Atliq_Suflower_Oil (1L),Grocery & Staples,Coimbatore,Diwali,12-11-2023,18-11-2023,43056,41652,-9,-1404
4f570c,STBLR-7,CAMP_DIW_01,P05,55,25% OFF,122,107,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru,Diwali,12-11-2023,18-11-2023,6710,5885,-15,-825
d1138a,STTRV-1,CAMP_DIW_01,P12,62,50% OFF,63,84,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Trivandrum,Diwali,12-11-2023,18-11-2023,3906,5208,21,1302
b6dd84,STVJD-1,CAMP_SAN_01,P01,172,33% OFF,166,225,Atliq_Masoor_Dal (1KG),Grocery & Staples,Vijayawada,Sankranti,10-01-2024,16-01-2024,28552,38700,59,10148
151c7d,STMLR-1,CAMP_DIW_01,P06,415,25% OFF,49,42,Atliq_Fusion_Container_Set_of_3,Home Care,Mangalore,Diwali,12-11-2023,18-11-2023,20335,17430,-7,-2905
240703,STHYD-5,CAMP_SAN_01,P02,860,33% OFF,471,659,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Hyderabad,Sankranti,10-01-2024,16-01-2024,405060,566740,188,161680
8d5095,STCBE-2,CAMP_DIW_01,P15,3000,500 Cashback,234,840,Atliq_Home_Essential_8_Product_Combo,Combo1,Coimbatore,Diwali,12-11-2023,18-11-2023,702000,2520000,606,1818000
efd0d2,STMYS-2,CAMP_DIW_01,P15,3000,500 Cashback,486,1273,Atliq_Home_Essential_8_Product_Combo,Combo1,Mysuru,Diwali,12-11-2023,18-11-2023,1458000,3819000,787,2361000
8ef678,STMYS-3,CAMP_DIW_01,P01,172,33% OFF,311,398,Atliq_Masoor_Dal (1KG),Grocery & Staples,Mysuru,Diwali,12-11-2023,18-11-2023,53492,68456,87,14964
4ca177,STVSK-4,CAMP_SAN_01,P14,1020,BOGOF,75,198,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,76500,201960,123,125460
fc3f51,STBLR-6,CAMP_SAN_01,P07,300,BOGOF,40,165,Atliq_Curtains,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,12000,49500,125,37500
f3d93f,STHYD-4,CAMP_DIW_01,P09,110,50% OFF,73,95,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,8030,10450,22,2420
792708,STBLR-5,CAMP_SAN_01,P13,350,BOGOF,115,445,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Bengaluru,Sankranti,10-01-2024,16-01-2024,40250,155750,330,115500
4692bf,STMLR-0,CAMP_SAN_01,P04,370,BOGOF,267,731,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Mangalore,Sankranti,10-01-2024,16-01-2024,98790,270470,464,171680
deb3a5,STHYD-2,CAMP_SAN_01,P12,62,50% OFF,52,72,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,3224,4464,20,1240
a0dc46,STHYD-3,CAMP_DIW_01,P05,55,25% OFF,129,104,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad,Diwali,12-11-2023,18-11-2023,7095,5720,-25,-1375
bb447f,STCBE-3,CAMP_SAN_01,P12,62,50% OFF,36,55,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,2232,3410,19,1178
fa1dd3,STCHE-3,CAMP_SAN_01,P15,3000,500 Cashback,127,367,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai,Sankranti,10-01-2024,16-01-2024,381000,1101000,240,720000
837127,STVJD-0,CAMP_DIW_01,P03,156,25% OFF,208,197,Atliq_Suflower_Oil (1L),Grocery & Staples,Vijayawada,Diwali,12-11-2023,18-11-2023,32448,30732,-11,-1716
6aae63,STMYS-2,CAMP_DIW_01,P13,350,BOGOF,63,189,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Mysuru,Diwali,12-11-2023,18-11-2023,22050,66150,126,44100
a24528,STVSK-2,CAMP_DIW_01,P05,55,25% OFF,70,62,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,3850,3410,-8,-440
4ff977,STVSK-4,CAMP_DIW_01,P15,3000,500 Cashback,292,750,Atliq_Home_Essential_8_Product_Combo,Combo1,Visakhapatnam,Diwali,12-11-2023,18-11-2023,876000,2250000,458,1374000
3.42E+08,STMDU-3,CAMP_SAN_01,P11,190,50% OFF,34,38,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Madurai,Sankranti,10-01-2024,16-01-2024,6460,7220,4,760
f8b215,STBLR-4,CAMP_DIW_01,P14,1020,BOGOF,40,138,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru,Diwali,12-11-2023,18-11-2023,40800,140760,98,99960
f6c17f,STBLR-0,CAMP_SAN_01,P09,90,25% OFF,54,45,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,4860,4050,-9,-810
67f756,STHYD-5,CAMP_SAN_01,P13,350,BOGOF,111,441,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Hyderabad,Sankranti,10-01-2024,16-01-2024,38850,154350,330,115500
d6cc80,STCHE-4,CAMP_DIW_01,P07,300,BOGOF,61,236,Atliq_Curtains,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,18300,70800,175,52500
9d9a6c,STCBE-1,CAMP_SAN_01,P15,3000,500 Cashback,82,190,Atliq_Home_Essential_8_Product_Combo,Combo1,Coimbatore,Sankranti,10-01-2024,16-01-2024,246000,570000,108,324000
7ae5f8,STCHE-7,CAMP_DIW_01,P11,190,50% OFF,87,114,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai,Diwali,12-11-2023,18-11-2023,16530,21660,27,5130
fedf26,STMLR-2,CAMP_SAN_01,P10,50,25% OFF,19,15,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Mangalore,Sankranti,10-01-2024,16-01-2024,950,750,-4,-200
bfdede,STMYS-2,CAMP_SAN_01,P11,190,50% OFF,61,86,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Mysuru,Sankranti,10-01-2024,16-01-2024,11590,16340,25,4750
e2f806,STMDU-1,CAMP_DIW_01,P14,1020,BOGOF,36,126,Atliq_waterproof_Immersion_Rod,Home Appliances,Madurai,Diwali,12-11-2023,18-11-2023,36720,128520,90,91800
2706c5,STMYS-2,CAMP_DIW_01,P12,62,50% OFF,77,97,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mysuru,Diwali,12-11-2023,18-11-2023,4774,6014,20,1240
79f662,STVSK-1,CAMP_SAN_01,P09,90,25% OFF,40,28,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,3600,2520,-12,-1080
3133f3,STCHE-5,CAMP_SAN_01,P09,90,25% OFF,63,53,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai,Sankranti,10-01-2024,16-01-2024,5670,4770,-10,-900
fd4e7e,STCBE-4,CAMP_SAN_01,P03,200,BOGOF,336,913,Atliq_Suflower_Oil (1L),Grocery & Staples,Coimbatore,Sankranti,10-01-2024,16-01-2024,67200,182600,577,115400
77c6d5,STCHE-1,CAMP_DIW_01,P09,110,50% OFF,59,67,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai,Diwali,12-11-2023,18-11-2023,6490,7370,8,880
0d23fe,STVSK-4,CAMP_DIW_01,P09,110,50% OFF,63,86,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,6930,9460,23,2530
221da2,STCBE-3,CAMP_SAN_01,P15,3000,500 Cashback,91,211,Atliq_Home_Essential_8_Product_Combo,Combo1,Coimbatore,Sankranti,10-01-2024,16-01-2024,273000,633000,120,360000
b1a501,STBLR-0,CAMP_DIW_01,P11,190,50% OFF,80,108,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Bengaluru,Diwali,12-11-2023,18-11-2023,15200,20520,28,5320
4e42b9,STHYD-4,CAMP_SAN_01,P03,200,BOGOF,376,1447,Atliq_Suflower_Oil (1L),Grocery & Staples,Hyderabad,Sankranti,10-01-2024,16-01-2024,75200,289400,1071,214200
1e5ae7,STCHE-7,CAMP_SAN_01,P09,90,25% OFF,54,51,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai,Sankranti,10-01-2024,16-01-2024,4860,4590,-3,-270
078a6a,STMDU-0,CAMP_SAN_01,P09,90,25% OFF,57,47,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Madurai,Sankranti,10-01-2024,16-01-2024,5130,4230,-10,-900
8dca75,STBLR-5,CAMP_DIW_01,P13,350,BOGOF,71,248,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Bengaluru,Diwali,12-11-2023,18-11-2023,24850,86800,177,61950
4eb35e,STCHE-6,CAMP_SAN_01,P04,370,BOGOF,483,1907,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai,Sankranti,10-01-2024,16-01-2024,178710,705590,1424,526880
73ad85,STHYD-5,CAMP_DIW_01,P05,55,25% OFF,106,102,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad,Diwali,12-11-2023,18-11-2023,5830,5610,-4,-220
b98ea0,STCHE-3,CAMP_SAN_01,P11,190,50% OFF,48,69,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai,Sankranti,10-01-2024,16-01-2024,9120,13110,21,3990
4406de,STVSK-1,CAMP_SAN_01,P11,190,50% OFF,28,40,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,5320,7600,12,2280
e98f37,STBLR-3,CAMP_DIW_01,P08,1190,BOGOF,43,145,Atliq_Double_Bedsheet_set,Home Care,Bengaluru,Diwali,12-11-2023,18-11-2023,51170,172550,102,121380
311946,STBLR-5,CAMP_DIW_01,P05,55,25% OFF,119,107,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru,Diwali,12-11-2023,18-11-2023,6545,5885,-12,-660
598637,STCHE-7,CAMP_DIW_01,P09,110,50% OFF,71,90,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Chennai,Diwali,12-11-2023,18-11-2023,7810,9900,19,2090
a2fd0b,STBLR-6,CAMP_DIW_01,P12,62,50% OFF,112,165,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru,Diwali,12-11-2023,18-11-2023,6944,10230,53,3286
53089f,STTRV-0,CAMP_DIW_01,P07,300,BOGOF,26,87,Atliq_Curtains,Home Care,Trivandrum,Diwali,12-11-2023,18-11-2023,7800,26100,61,18300
82ff02,STMDU-0,CAMP_SAN_01,P10,50,25% OFF,22,18,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Madurai,Sankranti,10-01-2024,16-01-2024,1100,900,-4,-200
20618e,STCHE-3,CAMP_SAN_01,P04,370,BOGOF,379,1622,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai,Sankranti,10-01-2024,16-01-2024,140230,600140,1243,459910
1b6084,STMLR-1,CAMP_DIW_01,P01,172,33% OFF,141,217,Atliq_Masoor_Dal (1KG),Grocery & Staples,Mangalore,Diwali,12-11-2023,18-11-2023,24252,37324,76,13072
4cd59b,STVSK-0,CAMP_SAN_01,P09,90,25% OFF,42,35,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,3780,3150,-7,-630
716a3b,STCHE-5,CAMP_SAN_01,P14,1020,BOGOF,130,514,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai,Sankranti,10-01-2024,16-01-2024,132600,524280,384,391680
c32fcd,STHYD-3,CAMP_SAN_01,P08,1190,BOGOF,73,192,Atliq_Double_Bedsheet_set,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,86870,228480,119,141610
f517b1,STVSK-4,CAMP_SAN_01,P07,300,BOGOF,33,83,Atliq_Curtains,Home Care,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,9900,24900,50,15000
f2d468,STTRV-0,CAMP_SAN_01,P03,200,BOGOF,190,741,Atliq_Suflower_Oil (1L),Grocery & Staples,Trivandrum,Sankranti,10-01-2024,16-01-2024,38000,148200,551,110200
371e1a,STBLR-5,CAMP_DIW_01,P01,172,33% OFF,322,483,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,55384,83076,161,27692
9bd616,STCHE-0,CAMP_DIW_01,P01,172,33% OFF,330,504,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,56760,86688,174,29928
1c9eaa,STBLR-6,CAMP_DIW_01,P02,860,33% OFF,367,612,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,315620,526320,245,210700
1b0022,STVSK-0,CAMP_SAN_01,P04,370,BOGOF,370,1457,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,136900,539090,1087,402190
ad2ad4,STMDU-3,CAMP_DIW_01,P04,290,25% OFF,197,175,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Madurai,Diwali,12-11-2023,18-11-2023,57130,50750,-22,-6380
fad26a,STCHE-3,CAMP_DIW_01,P01,172,33% OFF,369,546,Atliq_Masoor_Dal (1KG),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,63468,93912,177,30444
26a18a,STVSK-3,CAMP_SAN_01,P15,3000,500 Cashback,109,192,Atliq_Home_Essential_8_Product_Combo,Combo1,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,327000,576000,83,249000
d3d574,STMLR-2,CAMP_SAN_01,P08,1190,BOGOF,16,63,Atliq_Double_Bedsheet_set,Home Care,Mangalore,Sankranti,10-01-2024,16-01-2024,19040,74970,47,55930
0edad5,STTRV-1,CAMP_SAN_01,P13,350,BOGOF,51,205,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Trivandrum,Sankranti,10-01-2024,16-01-2024,17850,71750,154,53900
46ee5a,STCBE-3,CAMP_DIW_01,P04,290,25% OFF,246,214,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Coimbatore,Diwali,12-11-2023,18-11-2023,71340,62060,-32,-9280
9d3d1f,STCHE-6,CAMP_SAN_01,P15,3000,500 Cashback,147,320,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai,Sankranti,10-01-2024,16-01-2024,441000,960000,173,519000
caa1e1,STCHE-5,CAMP_SAN_01,P03,200,BOGOF,432,1736,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai,Sankranti,10-01-2024,16-01-2024,86400,347200,1304,260800
7d9576,STBLR-7,CAMP_SAN_01,P15,3000,500 Cashback,120,345,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru,Sankranti,10-01-2024,16-01-2024,360000,1035000,225,675000
59f792,STCHE-4,CAMP_DIW_01,P15,3000,500 Cashback,448,1545,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai,Diwali,12-11-2023,18-11-2023,1344000,4635000,1097,3291000
86206,STHYD-1,CAMP_SAN_01,P14,1020,BOGOF,102,279,Atliq_waterproof_Immersion_Rod,Home Appliances,Hyderabad,Sankranti,10-01-2024,16-01-2024,104040,284580,177,180540
457639,STCHE-4,CAMP_SAN_01,P08,1190,BOGOF,54,222,Atliq_Double_Bedsheet_set,Home Care,Chennai,Sankranti,10-01-2024,16-01-2024,64260,264180,168,199920
5f18fc,STVJD-1,CAMP_SAN_01,P10,50,25% OFF,18,13,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Vijayawada,Sankranti,10-01-2024,16-01-2024,900,650,-5,-250
2fe921,STCHE-0,CAMP_SAN_01,P05,55,25% OFF,25,21,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai,Sankranti,10-01-2024,16-01-2024,1375,1155,-4,-220
5760fd,STCBE-1,CAMP_SAN_01,P13,350,BOGOF,87,346,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Coimbatore,Sankranti,10-01-2024,16-01-2024,30450,121100,259,90650
715baf,STHYD-3,CAMP_DIW_01,P13,350,BOGOF,82,239,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Hyderabad,Diwali,12-11-2023,18-11-2023,28700,83650,157,54950
d04bc1,STCBE-0,CAMP_SAN_01,P09,90,25% OFF,49,46,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,4410,4140,-3,-270
269cec,STBLR-6,CAMP_SAN_01,P02,860,33% OFF,532,813,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,457520,699180,281,241660
41dc33,STHYD-1,CAMP_SAN_01,P10,50,25% OFF,36,29,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,1800,1450,-7,-350
420258,STVSK-3,CAMP_SAN_01,P14,1020,BOGOF,54,137,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,55080,139740,83,84660
005c46,STCBE-2,CAMP_SAN_01,P05,55,25% OFF,18,15,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,990,825,-3,-165
642b50,STMYS-1,CAMP_DIW_01,P14,1020,BOGOF,36,145,Atliq_waterproof_Immersion_Rod,Home Appliances,Mysuru,Diwali,12-11-2023,18-11-2023,36720,147900,109,111180
93118f,STVSK-0,CAMP_SAN_01,P03,200,BOGOF,261,1041,Atliq_Suflower_Oil (1L),Grocery & Staples,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,52200,208200,780,156000
5e0a8c,STBLR-5,CAMP_SAN_01,P12,62,50% OFF,55,77,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,3410,4774,22,1364
